Title,Ingredients,Steps,Loves,URL,IMG URL
Udang asam manis oregano,1/2 kg udang vaname--1 bh bawang bombai--2 siung bawang putih--1 sdm oregano kering--4-6 sdm saos tomat--1 sdm saos sambal--1 sdm gula--sedikit garam--sedikit air--minyak untuk menumis--,"Bersihkan udang dan cuci dengan air garam, iris bawang bombai dan bawang putih--Siapkan wajan yang sudah diberi sedikit minyak lalu tumis bawang sampai harum dan masukkan oregano kering, beri sedikit air baru masukkan udang tunggu sampai udang berubah warna, baru masukkan saosnya beri garam dan gula,--Tambahkan air sedikit lagi tunggu sampai mateng dan cicipin hemmmm,,,--Nb. kalau menurut saya bund jangan pakai saos tomat mereknya delmonte karena kalau merek yg lain baunya g enak ada yg bau busuk ada juga yg bau kunyit,,,, hemmm, tp ini menurut saya ya,,,--",3,https://cookpad.com/id/resep/4473599-udang-asam-manis-oregano,https://img-global.cpcdn.com/recipes/eee84de835024b6a/680x482cq70/udang-asam-manis-oregano-foto-resep-utama.jpg
Tumis buncis pakai udang,1/4 kg Buncis (iris serong)--4 bh bawang putih (geprek cincang)--Cabai merah keriting (sesuai selera)--10 bh udang (kupas)--1/2 sdt Kaldu jamur /royco--Sejumput gula pasir--secukupnya Garam--1 sdt kecap ikan--secukupnya Lada--150 ml air--,"Tumis bawang putih sampai harum, masukan udang, kecap ikan, tumis sampai kemerahan--Masukan buncisnya aduk, masukan kaldu jamur, lada, gula pasir, garam, aduk2, beri air...--Tumis sampai mendidih dan air menyusut... Cicipi rasa.... Jika buncis sudah empuk dan matang, siap disajikan. 👍--",5,https://cookpad.com/id/resep/4473387-tumis-buncis-pakai-udang,https://img-global.cpcdn.com/recipes/c00c95870bd29c42/680x482cq70/tumis-buncis-pakai-udang-foto-resep-utama.jpg
Udang Goreng Mentega,200 gr udang--1/2 buah bawang bombai--2 buah bawang putih--5 buah bawang merah--4 sdm mentega--1 sdt saus tiram--1 sdt saus pedas--1 sdt saus tomat--1 jumput garam--,"Bersihkan udang--Iris bawang merah, bawang putih dan bawang bombai menjadi bagian yang kecil dan tipis.--Siapkan wajan / teflon, nyalakan api kecil, kemudian masukan mentega hingga leleh dan panas.--Tumis bawang merah dan bawang putih sebentar saja sekitar 1 menit. Lalu masukan bawang bombai. Tumis lagi hingga harum.--Masukkan udang, garam, saus tiram, saus pedas dan saus tomat. Aduk hingga rata--Jika sudah matang, angkat dan sajikan :)--",5,https://cookpad.com/id/resep/4473297-udang-goreng-mentega,https://img-global.cpcdn.com/recipes/3d74bb60b4b4c0e3/680x482cq70/udang-goreng-mentega-foto-resep-utama.jpg
Udang goreng mentega,1/2 udang--10 buah cabe hijau--5 siung bawang merah--secukupnya Mentega--secukupnya Garam--secukupnya Penyedap rasa--secukupnya Gula--Perasan jeruk nipis--,"Bersihkan udang dari kulit dan kotoran.--Potong cabe dan bawang sesuai selera.--Campurkan cabe dan bawang dan perasan jeruk nipis kedalam udang lalu beri garam gula dan penyedap rasa, aduk sampai terserap--Panaskan wajan lalu masukan mentega dan sedikit minyak. Setelah panas masukan udang yang sudah dicampur dengan bawang dan cabe tadi--Aduk sebentar lalu kecilkan api dan tutup wajan sampai air yang ada didalam wajan surut.--Setelah air mulai sedikit dan udang sudah merah dan lunak angkat lalu tiriskan.--",1,https://cookpad.com/id/resep/4472707-udang-goreng-mentega,https://img-global.cpcdn.com/recipes/6f82fa4d8ea63786/680x482cq70/udang-goreng-mentega-foto-resep-utama.jpg
Udang pete balado,"250 gr udang ukuran sedang, kupas, buang kepala dan kulitnya--1 papan petai, buka, bersihkan dr kulitnya, potong mjd 2--4 siung bawang merah--3 siung bawang putih--2 butir kemiri--10 buah cabe merah keriting--Garam secukupnyag--secukupnya Gula pasir--1 ruas jari lengkuas, bersihkam, geprek--1 lembar daun salam--Minyak goreng--1 buah jeruk nipis, belah 2, peras ambil airnya--","Tuang perasan air jeruk nipis ke dalam udang yg sudah dibersihkan. Beri sedikir garam, Aduk2.diamkan sekitar 10menit. Sisihkan.--Tuang minyak sayur, goreng udang dengan api sedang, aduk2 sebentar sampai udang berubah warna kemerahan dan matang, tiriskan. Angkat.--Haluskan bawang putih, bawang merah, kemiri, cabe rawit merah. Sisihkan--Tumis bumbu halus, daun salam dan lengkuas dengan api kecil agar matng dan tidak cepat gosong.--Jika sudah tercium bau harum lalu masukan potongan2 petai yg sudah bersih, aduk2 sebentar, koreksi rasa, tambahkan garam dan gula secukupnya. Aduk kembali hingga rata--Masukan udang yg telah digoreng, aduk rata, angkat. Sajikan.--",7,https://cookpad.com/id/resep/4472637-udang-pete-balado,https://img-global.cpcdn.com/recipes/168fb880512e1944/680x482cq70/udang-pete-balado-foto-resep-utama.jpg
Bakso udang debm,500 gram udang--1 sdm tepung keto--1 butir putih telur--1 sdm minyak wijen (opsional)--3 biji bawang putih--Secukupnya garam--3 cube es batu--Secukupnya air es--,Campurkan smua bahan kecuali air es dalam food procesor.proses sampai bener2 halus--Panaskan air dalam panci.bulat2 kan adonan menggunakan sendok lalu rebus sampai matang.--Angkat dan rendam dalam air es untuk menghentikan proses pematangan.biar kenyel ga lembek--Selamat mencoba--,7,https://cookpad.com/id/resep/4472434-bakso-udang-debm,https://img-global.cpcdn.com/recipes/2d01bd06fc8109bb/680x482cq70/bakso-udang-debm-foto-resep-utama.jpg
Udang Goreng Tepung,250 gr udang kupas--9 sdm tepung terigu--3 sdm tepung kanji--1/2 sdt merica bubuk--Bahan Perendam:--1 butir telur--1/2 sdt merica--1 siung bawang putih--1/2 sdm saos tiram--secukupnya Garam--,"Haluskan bawang, merica dan garam.--Kocok telur, campur dengan bumbu yang sudah dihaluskan ditambah saos tiram.--Masukkan udang ke kocokan telur.--Campur tepung terigu, kanji dan merica bubuk.--Ambil udang dan masukkan ke campuran tepung. Lalu celup lagi ke kocokan telur, ualngi masukkan ke tepung sambil ditekan telan dan dicubit-cubit.--Goreng udang di minyak yang sudah panas. Api sedang. Goreng hingga udang tercelup minyak semua. Biar irit minyak, saya memakai panci kecil. Jadinudang bisa tercelup minyak semua.--Sajikan..biasanya untuk mengoreksi rasa, saya goreng udangnya ato tepungnya sedikit dulu, bila kurang asin bisa ditambah garam di kocokan telur.--",6,https://cookpad.com/id/resep/4471439-udang-goreng-tepung,https://img-global.cpcdn.com/recipes/31ed7c8f3079187d/680x482cq70/udang-goreng-tepung-foto-resep-utama.jpg
Udang goreng tepung,1/5 kg udang besar--2 bungkus Sasa tepung bumbu yg oriental--Minyak untu menggoreng--Saos sambal(cocolan)--Penyedap rasa--Adonan basah;--4 sendok tepung bumbu--Air es--Adonan kering;--Tepung bumbu--Penyedap rasa--,"Cuci bersih udang buang kepala&kulitnya sisakn ekornya,,belah bagian perutnya lalu bersihkn benang yg terdapat di dlmnya😉--Masukan udang ke dlm adonan basah lalu balur ke adonan kering masukan lg ke adonan basah n balur ke adonan kering lg,lakukan sampai habis.--Panaskan minyak agak banyak ya agar terendam,api kecil saja biar matang merata.--Udang goreng tepung siap di sajikan.--",1,https://cookpad.com/id/resep/4472351-udang-goreng-tepung,https://img-global.cpcdn.com/recipes/7d17338ceeffe363/680x482cq70/udang-goreng-tepung-foto-resep-utama.jpg
Udang asam manis,1/2 kg udang jerbung--5 siung bawang putih--Secukupnya saos tomat--Secukupnya saos cabai--1 sdm tepung maizena larutkan dg air--2 sdm Margarin--Gula garam dan penyedap--Secukupnya minyak goreng--1/2 Bks Saori--3 lbr daun salam--5 lbr daun jeruk--1 ruas jahe--1 buah jeruk nipis--,"Cuci udang sampai bersih buang bagian kepala udangnya,. Belah punggung udang (biar bisa mekar pas di tumis) lalu kasih air jeruk nipis diamkan 10 menit lalu bilas dgn air bersih--Cincang bawang putih,geprek jahe panaskan margarin campur sedikit minyak goreng lalu tumis bawang putih dan jahe sampai harum setelah harum masukan daun salam dan daun jeruk di barengi udang,..aduk sampai udang berubah warna kasih sedikit air--Masukan garam penyedap Saori dan saos tomat dan saos cabe gula diamkan sampai air hampir hbis setelah hbis larutkan 1 sendok tepung maizena lalu siramkan ke tumisan udang--Test rasa KL sekiranya udh cukup rasanya udang asem manis siap di sajikan beserta nasi hangat--",2,https://cookpad.com/id/resep/4472415-udang-asam-manis,https://img-global.cpcdn.com/recipes/8a852130a8bf570b/680x482cq70/udang-asam-manis-foto-resep-utama.jpg
Udang Saus Telor Asin,"500 gr Udang, kupas & sisakan ekornya--2 sdt Air jeruk nipis--1/4 sdt Garam--1/4 sdt Merica--6 sdm Tepung Maizena--3 btr Kuning telur asin, haluskan--50 ml Air panas--1/4 sdt Kaldu bubuk, bisa diskip bila dirasa asinnya pas--3 bh Bawang putih, cincang halus--1/4 sdt Gula--1 btg Daun bawang iris halus--secukupnya Minyak goreng--2 sdm Margarin--","Lumuri udang dengan air jeruk nipis, garam dan merica bubuk. Diamkan sekitar 15 menit. Taburkan maizena dan balut sampai rata. Goreng udang dengan minyak yang banyak hingga matang dan tepung kering. Angkat. Sisihkan.--Larutkan kaldu bubuk dalam air panas. Sisihkan.--Panaskan margarin, tumis bawang putih hingga harum. Masukkan kuning telur asin, aduk rata.--Masukkan air kaldu dan gula pasir. Masak hingga mendidih. Masukkan daun bawang. Aduk rata sebentar. Masukkan udang goreng. Aduk cepat sampai udang terbalut rata. Matikan api. Angkat. Sajikan panas--",1,https://cookpad.com/id/resep/4469593-udang-saus-telor-asin,https://img-global.cpcdn.com/recipes/ff762da8d414139f/680x482cq70/udang-saus-telor-asin-foto-resep-utama.jpg
